run_name,policy_id,target_env_steps,actual_env_steps,snapshot_path,unit_id,active_fraction,spatial_information,active_observation_count,active_bin_count,field_eligible,mono_field_score,mono_field,dominant_peak_x,dominant_peak_y,secondary_peak_x,secondary_peak_y,primary_secondary_peak_distance,dominant_peak_nearest_neighbor_distance
DGC_DIRECT_DG_F16_S8,0,5000000,5013504,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S8/policy_00/snapshot_target_000005000000_actual_000005013504.npz,0,0.02491999976336956,0.0629236251115799,2492,170,1,0.24055269360542297,0,350.0,750.0,150.0,150.0,632.4555053710938,447.2135925292969
DGC_DIRECT_DG_F16_S8,0,5000000,5013504,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S8/policy_00/snapshot_target_000005000000_actual_000005013504.npz,1,0.028939999639987946,0.04853823035955429,2894,215,1,0.26484885811805725,0,1750.0,1950.0,1250.0,650.0,1392.8388671875,200.0
DGC_DIRECT_DG_F16_S8,0,5000000,5013504,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S8/policy_00/snapshot_target_000005000000_actual_000005013504.npz,2,0.010859999805688858,0.14629212021827698,1086,71,1,0.277502179145813,0,1950.0,150.0,150.0,1550.0,2280.350830078125,200.0
DGC_DIRECT_DG_F16_S8,0,5000000,5013504,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S8/policy_00/snapshot_target_000005000000_actual_000005013504.npz,3,0.02287999913096428,0.1033758893609047,2288,117,1,0.1686774343252182,0,950.0,1950.0,150.0,1950.0,800.0,412.3105773925781
DGC_DIRECT_DG_F16_S8,0,5000000,5013504,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S8/policy_00/snapshot_target_000005000000_actual_000005013504.npz,4,0.02920999936759472,0.039102789014577866,2921,204,1,0.14390985667705536,0,1350.0,950.0,550.0,1650.0,1063.0145263671875,300.0
DGC_DIRECT_DG_F16_S8,0,5000000,5013504,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S8/policy_00/snapshot_target_000005000000_actual_000005013504.npz,5,0.02986999973654747,0.0490054152905941,2987,261,1,0.29055464267730713,0,350.0,1950.0,450.0,150.0,1802.775634765625,600.0
DGC_DIRECT_DG_F16_S8,0,5000000,5013504,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S8/policy_00/snapshot_target_000005000000_actual_000005013504.npz,6,0.025019999593496323,0.10331141948699951,2502,123,1,0.28211578726768494,0,150.0,150.0,1950.0,450.0,1824.8287353515625,0.0
DGC_DIRECT_DG_F16_S8,0,5000000,5013504,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S8/policy_00/snapshot_target_000005000000_actual_000005013504.npz,7,0.03595000132918358,0.05866076797246933,3595,190,1,0.2480584681034088,0,1950.0,350.0,150.0,150.0,1811.0770263671875,200.0
DGC_DIRECT_DG_F16_S8,0,5000000,5013504,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S8/policy_00/snapshot_target_000005000000_actual_000005013504.npz,8,0.0243500005453825,0.0618060939013958,2435,194,1,0.19834083318710327,0,150.0,150.0,350.0,750.0,632.4555053710938,0.0
DGC_DIRECT_DG_F16_S8,0,5000000,5013504,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S8/policy_00/snapshot_target_000005000000_actual_000005013504.npz,9,0.03556999936699867,0.040991414338350296,3557,263,1,0.5364950895309448,0,1050.0,1550.0,850.0,250.0,1315.294677734375,412.3105773925781
