kind	job_id	row_index	condition	base	seed	target_frames	checkpoint_frames	policy_episodes	random_episodes	command
place_fields	8126248	12	COR_SAT_Q000_M1003	SAT	99	50000000	50003968	0	0	sbatch --job-name=corridor-pf-COR_SAT_Q000_M1003__s99__f50003968 --partition=cpu --cpus-per-task=4 --mem=24G --time=02:00:00 --output=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/slurm/COR_SAT_Q000_M1003__s99__f50003968-%j.out --export=ALL,INTRMOTIV_RUNTIME_SOURCE=/home/fr/fr_xl1014/SF_git_XXL/SF_hipposlam_corridor_20260919,INTRMOTIV_WORKSPACE_ROOT=/work/classic/fr_xl1014-corridor-geometry,PLACE_FIELD_MAX_FRAMES=10000,PLACE_FIELD_COVERAGE_EPISODES=0,PLACE_FIELD_RANDOM_COVERAGE=0,TMPDIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/tmp,DMLAB_CACHE_DIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/dmlab_cache,XDG_CACHE_HOME=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/cache,WANDB_DIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/wandb,WANDB_MODE=disabled /home/fr/fr_xl1014/SF_git_XXL/SF_hipposlam_corridor_20260919/sf_working_directories/IntrMotiv/evaluation/run_place_field_sweep_single.sh /work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/manifests/analysis_manifest.tsv 12 /work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields
place_fields	8126249	13	COR_SAT_Q000_M1003	SAT	99	75000000	75005952	0	0	sbatch --job-name=corridor-pf-COR_SAT_Q000_M1003__s99__f75005952 --partition=cpu --cpus-per-task=4 --mem=24G --time=02:00:00 --output=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/slurm/COR_SAT_Q000_M1003__s99__f75005952-%j.out --export=ALL,INTRMOTIV_RUNTIME_SOURCE=/home/fr/fr_xl1014/SF_git_XXL/SF_hipposlam_corridor_20260919,INTRMOTIV_WORKSPACE_ROOT=/work/classic/fr_xl1014-corridor-geometry,PLACE_FIELD_MAX_FRAMES=10000,PLACE_FIELD_COVERAGE_EPISODES=0,PLACE_FIELD_RANDOM_COVERAGE=0,TMPDIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/tmp,DMLAB_CACHE_DIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/dmlab_cache,XDG_CACHE_HOME=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/cache,WANDB_DIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/wandb,WANDB_MODE=disabled /home/fr/fr_xl1014/SF_git_XXL/SF_hipposlam_corridor_20260919/sf_working_directories/IntrMotiv/evaluation/run_place_field_sweep_single.sh /work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/manifests/analysis_manifest.tsv 13 /work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields
place_fields	8126250	15	COR_SAT_Q035_M1001	SAT	99	5000000	5013504	0	0	sbatch --job-name=corridor-pf-COR_SAT_Q035_M1001__s99__f5013504 --partition=cpu --cpus-per-task=4 --mem=24G --time=02:00:00 --output=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/slurm/COR_SAT_Q035_M1001__s99__f5013504-%j.out --export=ALL,INTRMOTIV_RUNTIME_SOURCE=/home/fr/fr_xl1014/SF_git_XXL/SF_hipposlam_corridor_20260919,INTRMOTIV_WORKSPACE_ROOT=/work/classic/fr_xl1014-corridor-geometry,PLACE_FIELD_MAX_FRAMES=10000,PLACE_FIELD_COVERAGE_EPISODES=0,PLACE_FIELD_RANDOM_COVERAGE=0,TMPDIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/tmp,DMLAB_CACHE_DIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/dmlab_cache,XDG_CACHE_HOME=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/cache,WANDB_DIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/wandb,WANDB_MODE=disabled /home/fr/fr_xl1014/SF_git_XXL/SF_hipposlam_corridor_20260919/sf_working_directories/IntrMotiv/evaluation/run_place_field_sweep_single.sh /work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/manifests/analysis_manifest.tsv 15 /work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields
place_fields	8126251	16	COR_SAT_Q035_M1001	SAT	99	25000000	25001984	0	0	sbatch --job-name=corridor-pf-COR_SAT_Q035_M1001__s99__f25001984 --partition=cpu --cpus-per-task=4 --mem=24G --time=02:00:00 --output=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/slurm/COR_SAT_Q035_M1001__s99__f25001984-%j.out --export=ALL,INTRMOTIV_RUNTIME_SOURCE=/home/fr/fr_xl1014/SF_git_XXL/SF_hipposlam_corridor_20260919,INTRMOTIV_WORKSPACE_ROOT=/work/classic/fr_xl1014-corridor-geometry,PLACE_FIELD_MAX_FRAMES=10000,PLACE_FIELD_COVERAGE_EPISODES=0,PLACE_FIELD_RANDOM_COVERAGE=0,TMPDIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/tmp,DMLAB_CACHE_DIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/dmlab_cache,XDG_CACHE_HOME=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/cache,WANDB_DIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/wandb,WANDB_MODE=disabled /home/fr/fr_xl1014/SF_git_XXL/SF_hipposlam_corridor_20260919/sf_working_directories/IntrMotiv/evaluation/run_place_field_sweep_single.sh /work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/manifests/analysis_manifest.tsv 16 /work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields
place_fields	8126252	17	COR_SAT_Q035_M1001	SAT	99	50000000	50003968	0	0	sbatch --job-name=corridor-pf-COR_SAT_Q035_M1001__s99__f50003968 --partition=cpu --cpus-per-task=4 --mem=24G --time=02:00:00 --output=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/slurm/COR_SAT_Q035_M1001__s99__f50003968-%j.out --export=ALL,INTRMOTIV_RUNTIME_SOURCE=/home/fr/fr_xl1014/SF_git_XXL/SF_hipposlam_corridor_20260919,INTRMOTIV_WORKSPACE_ROOT=/work/classic/fr_xl1014-corridor-geometry,PLACE_FIELD_MAX_FRAMES=10000,PLACE_FIELD_COVERAGE_EPISODES=0,PLACE_FIELD_RANDOM_COVERAGE=0,TMPDIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/tmp,DMLAB_CACHE_DIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/dmlab_cache,XDG_CACHE_HOME=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/cache,WANDB_DIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/wandb,WANDB_MODE=disabled /home/fr/fr_xl1014/SF_git_XXL/SF_hipposlam_corridor_20260919/sf_working_directories/IntrMotiv/evaluation/run_place_field_sweep_single.sh /work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/manifests/analysis_manifest.tsv 17 /work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields
place_fields	8126253	18	COR_SAT_Q035_M1001	SAT	99	75000000	75005952	0	0	sbatch --job-name=corridor-pf-COR_SAT_Q035_M1001__s99__f75005952 --partition=cpu --cpus-per-task=4 --mem=24G --time=02:00:00 --output=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/slurm/COR_SAT_Q035_M1001__s99__f75005952-%j.out --export=ALL,INTRMOTIV_RUNTIME_SOURCE=/home/fr/fr_xl1014/SF_git_XXL/SF_hipposlam_corridor_20260919,INTRMOTIV_WORKSPACE_ROOT=/work/classic/fr_xl1014-corridor-geometry,PLACE_FIELD_MAX_FRAMES=10000,PLACE_FIELD_COVERAGE_EPISODES=0,PLACE_FIELD_RANDOM_COVERAGE=0,TMPDIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/tmp,DMLAB_CACHE_DIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/dmlab_cache,XDG_CACHE_HOME=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/cache,WANDB_DIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/wandb,WANDB_MODE=disabled /home/fr/fr_xl1014/SF_git_XXL/SF_hipposlam_corridor_20260919/sf_working_directories/IntrMotiv/evaluation/run_place_field_sweep_single.sh /work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/manifests/analysis_manifest.tsv 18 /work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields
place_fields	8126254	20	COR_SAT_Q035_M1002	SAT	99	5000000	5013504	0	0	sbatch --job-name=corridor-pf-COR_SAT_Q035_M1002__s99__f5013504 --partition=cpu --cpus-per-task=4 --mem=24G --time=02:00:00 --output=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/slurm/COR_SAT_Q035_M1002__s99__f5013504-%j.out --export=ALL,INTRMOTIV_RUNTIME_SOURCE=/home/fr/fr_xl1014/SF_git_XXL/SF_hipposlam_corridor_20260919,INTRMOTIV_WORKSPACE_ROOT=/work/classic/fr_xl1014-corridor-geometry,PLACE_FIELD_MAX_FRAMES=10000,PLACE_FIELD_COVERAGE_EPISODES=0,PLACE_FIELD_RANDOM_COVERAGE=0,TMPDIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/tmp,DMLAB_CACHE_DIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/dmlab_cache,XDG_CACHE_HOME=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/cache,WANDB_DIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/wandb,WANDB_MODE=disabled /home/fr/fr_xl1014/SF_git_XXL/SF_hipposlam_corridor_20260919/sf_working_directories/IntrMotiv/evaluation/run_place_field_sweep_single.sh /work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/manifests/analysis_manifest.tsv 20 /work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields
place_fields	8126255	21	COR_SAT_Q035_M1002	SAT	99	25000000	25001984	0	0	sbatch --job-name=corridor-pf-COR_SAT_Q035_M1002__s99__f25001984 --partition=cpu --cpus-per-task=4 --mem=24G --time=02:00:00 --output=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/slurm/COR_SAT_Q035_M1002__s99__f25001984-%j.out --export=ALL,INTRMOTIV_RUNTIME_SOURCE=/home/fr/fr_xl1014/SF_git_XXL/SF_hipposlam_corridor_20260919,INTRMOTIV_WORKSPACE_ROOT=/work/classic/fr_xl1014-corridor-geometry,PLACE_FIELD_MAX_FRAMES=10000,PLACE_FIELD_COVERAGE_EPISODES=0,PLACE_FIELD_RANDOM_COVERAGE=0,TMPDIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/tmp,DMLAB_CACHE_DIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/dmlab_cache,XDG_CACHE_HOME=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/cache,WANDB_DIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/wandb,WANDB_MODE=disabled /home/fr/fr_xl1014/SF_git_XXL/SF_hipposlam_corridor_20260919/sf_working_directories/IntrMotiv/evaluation/run_place_field_sweep_single.sh /work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/manifests/analysis_manifest.tsv 21 /work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields
place_fields	8126256	22	COR_SAT_Q035_M1002	SAT	99	50000000	50003968	0	0	sbatch --job-name=corridor-pf-COR_SAT_Q035_M1002__s99__f50003968 --partition=cpu --cpus-per-task=4 --mem=24G --time=02:00:00 --output=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/slurm/COR_SAT_Q035_M1002__s99__f50003968-%j.out --export=ALL,INTRMOTIV_RUNTIME_SOURCE=/home/fr/fr_xl1014/SF_git_XXL/SF_hipposlam_corridor_20260919,INTRMOTIV_WORKSPACE_ROOT=/work/classic/fr_xl1014-corridor-geometry,PLACE_FIELD_MAX_FRAMES=10000,PLACE_FIELD_COVERAGE_EPISODES=0,PLACE_FIELD_RANDOM_COVERAGE=0,TMPDIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/tmp,DMLAB_CACHE_DIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/dmlab_cache,XDG_CACHE_HOME=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/cache,WANDB_DIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/wandb,WANDB_MODE=disabled /home/fr/fr_xl1014/SF_git_XXL/SF_hipposlam_corridor_20260919/sf_working_directories/IntrMotiv/evaluation/run_place_field_sweep_single.sh /work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/manifests/analysis_manifest.tsv 22 /work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields
place_fields	8126257	23	COR_SAT_Q035_M1002	SAT	99	75000000	75005952	0	0	sbatch --job-name=corridor-pf-COR_SAT_Q035_M1002__s99__f75005952 --partition=cpu --cpus-per-task=4 --mem=24G --time=02:00:00 --output=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/slurm/COR_SAT_Q035_M1002__s99__f75005952-%j.out --export=ALL,INTRMOTIV_RUNTIME_SOURCE=/home/fr/fr_xl1014/SF_git_XXL/SF_hipposlam_corridor_20260919,INTRMOTIV_WORKSPACE_ROOT=/work/classic/fr_xl1014-corridor-geometry,PLACE_FIELD_MAX_FRAMES=10000,PLACE_FIELD_COVERAGE_EPISODES=0,PLACE_FIELD_RANDOM_COVERAGE=0,TMPDIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/tmp,DMLAB_CACHE_DIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/dmlab_cache,XDG_CACHE_HOME=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/cache,WANDB_DIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/wandb,WANDB_MODE=disabled /home/fr/fr_xl1014/SF_git_XXL/SF_hipposlam_corridor_20260919/sf_working_directories/IntrMotiv/evaluation/run_place_field_sweep_single.sh /work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/manifests/analysis_manifest.tsv 23 /work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields
place_fields	8126258	25	COR_SAT_Q035_M1003	SAT	99	5000000	5013504	0	0	sbatch --job-name=corridor-pf-COR_SAT_Q035_M1003__s99__f5013504 --partition=cpu --cpus-per-task=4 --mem=24G --time=02:00:00 --output=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/slurm/COR_SAT_Q035_M1003__s99__f5013504-%j.out --export=ALL,INTRMOTIV_RUNTIME_SOURCE=/home/fr/fr_xl1014/SF_git_XXL/SF_hipposlam_corridor_20260919,INTRMOTIV_WORKSPACE_ROOT=/work/classic/fr_xl1014-corridor-geometry,PLACE_FIELD_MAX_FRAMES=10000,PLACE_FIELD_COVERAGE_EPISODES=0,PLACE_FIELD_RANDOM_COVERAGE=0,TMPDIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/tmp,DMLAB_CACHE_DIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/dmlab_cache,XDG_CACHE_HOME=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/cache,WANDB_DIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/wandb,WANDB_MODE=disabled /home/fr/fr_xl1014/SF_git_XXL/SF_hipposlam_corridor_20260919/sf_working_directories/IntrMotiv/evaluation/run_place_field_sweep_single.sh /work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/manifests/analysis_manifest.tsv 25 /work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields
place_fields	8126259	26	COR_SAT_Q035_M1003	SAT	99	25000000	25001984	0	0	sbatch --job-name=corridor-pf-COR_SAT_Q035_M1003__s99__f25001984 --partition=cpu --cpus-per-task=4 --mem=24G --time=02:00:00 --output=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/slurm/COR_SAT_Q035_M1003__s99__f25001984-%j.out --export=ALL,INTRMOTIV_RUNTIME_SOURCE=/home/fr/fr_xl1014/SF_git_XXL/SF_hipposlam_corridor_20260919,INTRMOTIV_WORKSPACE_ROOT=/work/classic/fr_xl1014-corridor-geometry,PLACE_FIELD_MAX_FRAMES=10000,PLACE_FIELD_COVERAGE_EPISODES=0,PLACE_FIELD_RANDOM_COVERAGE=0,TMPDIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/tmp,DMLAB_CACHE_DIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/dmlab_cache,XDG_CACHE_HOME=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/cache,WANDB_DIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/wandb,WANDB_MODE=disabled /home/fr/fr_xl1014/SF_git_XXL/SF_hipposlam_corridor_20260919/sf_working_directories/IntrMotiv/evaluation/run_place_field_sweep_single.sh /work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/manifests/analysis_manifest.tsv 26 /work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields
place_fields	8126260	27	COR_SAT_Q035_M1003	SAT	99	50000000	50003968	0	0	sbatch --job-name=corridor-pf-COR_SAT_Q035_M1003__s99__f50003968 --partition=cpu --cpus-per-task=4 --mem=24G --time=02:00:00 --output=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/slurm/COR_SAT_Q035_M1003__s99__f50003968-%j.out --export=ALL,INTRMOTIV_RUNTIME_SOURCE=/home/fr/fr_xl1014/SF_git_XXL/SF_hipposlam_corridor_20260919,INTRMOTIV_WORKSPACE_ROOT=/work/classic/fr_xl1014-corridor-geometry,PLACE_FIELD_MAX_FRAMES=10000,PLACE_FIELD_COVERAGE_EPISODES=0,PLACE_FIELD_RANDOM_COVERAGE=0,TMPDIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/tmp,DMLAB_CACHE_DIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/dmlab_cache,XDG_CACHE_HOME=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/cache,WANDB_DIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/wandb,WANDB_MODE=disabled /home/fr/fr_xl1014/SF_git_XXL/SF_hipposlam_corridor_20260919/sf_working_directories/IntrMotiv/evaluation/run_place_field_sweep_single.sh /work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/manifests/analysis_manifest.tsv 27 /work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields
place_fields	8126261	28	COR_SAT_Q035_M1003	SAT	99	75000000	75005952	0	0	sbatch --job-name=corridor-pf-COR_SAT_Q035_M1003__s99__f75005952 --partition=cpu --cpus-per-task=4 --mem=24G --time=02:00:00 --output=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/slurm/COR_SAT_Q035_M1003__s99__f75005952-%j.out --export=ALL,INTRMOTIV_RUNTIME_SOURCE=/home/fr/fr_xl1014/SF_git_XXL/SF_hipposlam_corridor_20260919,INTRMOTIV_WORKSPACE_ROOT=/work/classic/fr_xl1014-corridor-geometry,PLACE_FIELD_MAX_FRAMES=10000,PLACE_FIELD_COVERAGE_EPISODES=0,PLACE_FIELD_RANDOM_COVERAGE=0,TMPDIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/tmp,DMLAB_CACHE_DIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/dmlab_cache,XDG_CACHE_HOME=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/cache,WANDB_DIR=/work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields/wandb,WANDB_MODE=disabled /home/fr/fr_xl1014/SF_git_XXL/SF_hipposlam_corridor_20260919/sf_working_directories/IntrMotiv/evaluation/run_place_field_sweep_single.sh /work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/manifests/analysis_manifest.tsv 28 /work/classic/fr_xl1014-corridor-geometry/IntrMotiv/SF_hipposlam/train_dir/analysis/corridor_analysis_20260921/place_fields
