run_name,base,capacity,seed,target_env_steps,source_unit,target_unit,prospective_attempts,prospective_successes,observed_success_rate,posterior_reliability,attempts,tctrl,endpoint_peak_distance,source_mono_field,target_mono_field,target_peak_x,target_peak_y
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,25000000,9,7,80.0,48.0,0.6,0.5889445543289185,3.259603500366211,9.220961570739746,nan,0,0,150.0,1350.0
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,25000000,2,12,34.0,20.0,0.5882352941176471,0.5676683187484741,4.551178932189941,11.929001808166504,nan,0,0,1950.0,1750.0
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,25000000,5,1,76.0,42.0,0.5526315789473685,0.5655354261398315,14.955180168151855,6.485480785369873,nan,0,0,1150.0,1950.0
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,75000000,11,9,3661.0,2380.0,0.6500956022944551,0.738406240940094,116.81652069091797,11.285178184509277,nan,0,0,750.0,150.0
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,75000000,14,7,91.0,59.0,0.6483516483516484,0.5670645236968994,1.6595593690872192,9.124977111816406,nan,0,0,1350.0,1950.0
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,75000000,1,15,107.0,66.0,0.616822429906542,0.5872634649276733,1.0466150045394897,8.8226957321167,nan,0,0,850.0,1550.0
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,75000000,8,7,83.0,51.0,0.6144578313253012,0.6288242936134338,0.9194173812866211,5.643492221832275,nan,0,0,1350.0,1950.0
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,75000000,11,7,108.0,65.0,0.6018518518518519,0.522473156452179,2.5734262466430664,5.371938705444336,nan,0,0,1350.0,1950.0
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,75000000,5,2,361.0,213.0,0.590027700831025,0.7100009322166443,2.788651943206787,11.85655689239502,nan,0,0,350.0,1750.0
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,75000000,12,7,100.0,59.0,0.59,0.5231918096542358,3.1940598487854004,5.5821709632873535,nan,0,0,1350.0,1950.0
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,75000000,11,2,358.0,206.0,0.5754189944134078,0.6053912043571472,0.5360292792320251,10.223760604858398,nan,0,0,350.0,1750.0
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,75000000,11,10,1904.0,1085.0,0.5698529411764706,0.6402373909950256,43.6307487487793,12.092997550964355,nan,0,0,1750.0,750.0
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,75000000,1,5,332.0,186.0,0.5602409638554217,0.565866231918335,2.7054028511047363,1.919987678527832,nan,0,0,1450.0,1950.0
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,75000000,1,9,2888.0,1589.0,0.550207756232687,0.6034167408943176,135.42970275878906,13.371305465698242,nan,0,0,750.0,150.0
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,75000000,5,9,2184.0,1201.0,0.549908424908425,0.5749244689941406,90.89988708496094,11.5267915725708,nan,0,0,750.0,150.0
DGC_DIRECT_DG_F32_S123,DIRECT_DG,32,123,5000000,26,11,20.0,9.0,0.45,0.5864864587783813,12.12453556060791,26.213350296020508,nan,0,0,1950.0,350.0
DGC_DIRECT_DG_F32_S123,DIRECT_DG,32,123,25000000,28,20,21.0,16.0,0.7619047619047619,0.6868368983268738,5.938994884490967,22.349817276000977,nan,0,0,650.0,450.0
DGC_DIRECT_DG_F32_S123,DIRECT_DG,32,123,25000000,6,30,28.0,20.0,0.7142857142857143,0.5228727459907532,1.4920867681503296,19.118986129760742,nan,0,0,950.0,550.0
DGC_DIRECT_DG_F32_S123,DIRECT_DG,32,123,25000000,28,15,21.0,15.0,0.7142857142857143,0.628060519695282,1.5225569009780884,20.88918113708496,nan,0,0,950.0,1950.0
DGC_DIRECT_DG_F32_S123,DIRECT_DG,32,123,25000000,20,15,24.0,17.0,0.7083333333333334,0.6137521862983704,2.114614486694336,17.404888153076172,nan,0,0,950.0,1950.0
DGC_DIRECT_DG_F32_S123,DIRECT_DG,32,123,25000000,14,6,32.0,22.0,0.6875,0.5830905437469482,1.7215334177017212,29.827640533447266,nan,0,0,350.0,1650.0
DGC_DIRECT_DG_F32_S123,DIRECT_DG,32,123,25000000,6,31,50.0,31.0,0.62,0.5193322896957397,5.593465328216553,23.257421493530273,nan,0,0,750.0,450.0
DGC_DIRECT_DG_F32_S123,DIRECT_DG,32,123,25000000,13,20,29.0,17.0,0.5862068965517241,0.6574129462242126,3.603963613510132,27.1384220123291,nan,0,0,650.0,450.0
DGC_DIRECT_DG_F32_S123,DIRECT_DG,32,123,25000000,25,31,23.0,13.0,0.5652173913043478,0.5475476384162903,3.6010656356811523,31.33818817138672,nan,0,0,750.0,450.0
DGC_DIRECT_DG_F32_S123,DIRECT_DG,32,123,25000000,6,26,23.0,12.0,0.5217391304347826,0.5462741851806641,1.4187960624694824,26.00530242919922,nan,0,0,150.0,750.0
DGC_DIRECT_DG_F32_S123,DIRECT_DG,32,123,25000000,16,22,30.0,13.0,0.43333333333333335,0.5135360360145569,4.512965202331543,10.861412048339844,nan,0,0,550.0,1350.0
DGC_DIRECT_DG_F32_S123,DIRECT_DG,32,123,25000000,24,20,24.0,10.0,0.4166666666666667,0.5728727579116821,3.4800713062286377,12.056527137756348,nan,0,0,650.0,450.0
DGC_DIRECT_DG_F32_S123,DIRECT_DG,32,123,25000000,30,2,39.0,16.0,0.41025641025641024,0.5422236323356628,3.090067148208618,15.223166465759277,nan,0,0,550.0,1350.0
DGC_DIRECT_DG_F32_S123,DIRECT_DG,32,123,75000000,30,4,104.0,70.0,0.6730769230769231,0.6107009649276733,3.431424617767334,5.964958190917969,nan,0,0,150.0,1050.0
DGC_DIRECT_DG_F32_S123,DIRECT_DG,32,123,75000000,20,15,30.0,20.0,0.6666666666666666,0.5612702369689941,3.112990617752075,15.937211036682129,nan,0,0,1750.0,1950.0
DGC_DIRECT_DG_F32_S123,DIRECT_DG,32,123,75000000,31,15,104.0,68.0,0.6538461538461539,0.5727213025093079,1.897739052772522,7.41886043548584,nan,0,0,1750.0,1950.0
DGC_DIRECT_DG_F32_S123,DIRECT_DG,32,123,75000000,13,0,26.0,17.0,0.6538461538461539,0.5496690273284912,1.025173544883728,17.308168411254883,nan,0,0,1750.0,1950.0
DGC_DIRECT_DG_F32_S123,DIRECT_DG,32,123,75000000,12,7,22.0,14.0,0.6363636363636364,0.6011243462562561,2.473356008529663,5.542798042297363,nan,0,0,1950.0,1950.0
DGC_DIRECT_DG_F32_S123,DIRECT_DG,32,123,75000000,15,0,56.0,35.0,0.625,0.6545909643173218,0.902237057685852,4.6347336769104,nan,0,0,1750.0,1950.0
DGC_DIRECT_DG_F32_S123,DIRECT_DG,32,123,75000000,19,15,59.0,36.0,0.6101694915254238,0.6153289079666138,0.6145869493484497,35.41581344604492,nan,0,0,1750.0,1950.0
DGC_DIRECT_DG_F32_S123,DIRECT_DG,32,123,75000000,30,20,48.0,29.0,0.6041666666666666,0.7135165929794312,3.39593768119812,10.849225997924805,nan,0,0,150.0,1950.0
DGC_DIRECT_DG_F32_S123,DIRECT_DG,32,123,75000000,19,0,55.0,33.0,0.6,0.6664983034133911,1.3348077535629272,5.998318672180176,nan,0,0,1750.0,1950.0
DGC_DIRECT_DG_F32_S123,DIRECT_DG,32,123,75000000,15,20,50.0,30.0,0.6,0.6962819695472717,5.009750843048096,5.87615966796875,nan,0,0,150.0,1950.0
DGC_DIRECT_DG_F32_S123,DIRECT_DG,32,123,75000000,7,23,56.0,33.0,0.5892857142857143,0.7492607831954956,3.492171287536621,11.819775581359863,nan,0,0,1550.0,1750.0
DGC_DIRECT_DG_F32_S123,DIRECT_DG,32,123,75000000,15,12,116.0,68.0,0.5862068965517241,0.7044398784637451,2.0692250728607178,8.793131828308105,nan,0,0,150.0,1950.0
DGC_DIRECT_DG_F32_S8,DIRECT_DG,32,8,25000000,19,4,36.0,26.0,0.7222222222222222,0.5660483241081238,0.6825724840164185,28.813392639160156,nan,0,0,350.0,1650.0
DGC_DIRECT_DG_F32_S8,DIRECT_DG,32,8,25000000,18,3,46.0,28.0,0.6086956521739131,0.5475137829780579,0.8335142135620117,5.9965643882751465,nan,0,0,1250.0,1750.0
DGC_DIRECT_DG_F32_S8,DIRECT_DG,32,8,25000000,19,21,25.0,15.0,0.6,0.5763520002365112,2.9086639881134033,14.309311866760254,nan,0,0,1650.0,550.0
DGC_DIRECT_DG_F32_S8,DIRECT_DG,32,8,25000000,7,13,26.0,15.0,0.5769230769230769,0.6737768650054932,3.2316336631774902,26.76450538635254,nan,0,0,1450.0,1950.0
DGC_DIRECT_DG_F32_S8,DIRECT_DG,32,8,25000000,22,9,40.0,20.0,0.5,0.5379377007484436,3.4978160858154297,2.4265952110290527,nan,0,0,1850.0,1950.0
DGC_DIRECT_DG_F32_S8,DIRECT_DG,32,8,25000000,29,1,22.0,11.0,0.5,0.596799373626709,1.054068922996521,15.507155418395996,nan,1,0,950.0,1550.0
DGC_DIRECT_DG_F32_S8,DIRECT_DG,32,8,25000000,2,12,29.0,14.0,0.4827586206896552,0.522660493850708,20.391929626464844,22.82453155517578,nan,0,0,1550.0,1950.0
DGC_DIRECT_DG_F32_S8,DIRECT_DG,32,8,25000000,29,28,20.0,9.0,0.45,0.5330617427825928,5.225141525268555,45.37222671508789,nan,1,0,1450.0,1950.0
DGC_DIRECT_DG_F32_S8,DIRECT_DG,32,8,25000000,31,12,34.0,15.0,0.4411764705882353,0.6097639799118042,8.132232666015625,14.60729694366455,nan,1,0,1550.0,1950.0
DGC_DIRECT_DG_F32_S8,DIRECT_DG,32,8,25000000,29,24,21.0,9.0,0.42857142857142855,0.6280645728111267,1.3494659662246704,12.932440757751465,nan,1,0,350.0,350.0
DGC_DIRECT_DG_F32_S8,DIRECT_DG,32,8,25000000,13,28,39.0,16.0,0.41025641025641024,0.5198441743850708,16.287044525146484,26.26864242553711,nan,0,0,1450.0,1950.0
