condition,theta,seed,mean_unit_temporal_density,median_active_unit_temporal_density,std_unit_temporal_density,mean_population_density,std_population_density,unit_coverage,zero_activity_time_fraction,mean_field_width,mean_total_activation,mean_lifetime_hoyer_sparsity,mean_active_unit_lifetime_hoyer_sparsity,mean_population_hoyer_sparsity,mean_lifetime_kurtosis,mean_active_unit_lifetime_kurtosis,best_corr_to_latent_probs,best_corr_to_latent_values,best_corr_to_latent_samples,best_weight_alignment_to_latent_vectors,mean_weight_row_entropy_to_latents,mean_weight_row_effective_latents,mean_weight_row_participation_latents,mean_weight_col_entropy_over_rows,mean_weight_col_effective_rows,mean_weight_col_participation_rows
encourage,0.5,3,0.356689453125,0.3564453125,0.008282810280120788,2.853515625,3.126254020850011,1.0,0.42578125,1.5395152792413067,1.1041811195925422,0.5159968671246126,0.5159968671246126,0.7034485151405692,4.594211208023164,4.594211208023164,0.07811734166673492,0.3884514533717218,0.22941297899357221,0.6414283003445355,0.8987752534980538,6.484379111390568,5.9684960699456475,0.9654927708634036,7.489338860795449,7.272595251998798
punish,0.5,3,0.265625,0.265625,0.0,2.125,3.5333235062756425,1.0,0.734375,1.3076923076923077,1.7365828295081491,0.6454988043689205,0.6454988043689205,0.7343989428442643,17.933507699464908,17.933507699464908,0.059679498882542814,0.23040255921560307,0.270341922845173,0.5451240807935229,0.9509432305348116,7.22415923103691,6.759954751814943,0.9999999924340188,7.9999998741358755,7.999999748259934
no_learning,0.5,4,0.3212890625,0.3154296875,0.018347943582085875,2.5703125,1.2774094497629764,1.0,0.037109375,1.4573643410852712,1.6179873300978571,0.5761171698175944,0.5761171698175944,0.7835751540819541,9.216848777821944,9.216848777821944,0.07284981056094447,0.48867980039756953,0.2552284413627225,0.35722905507237224,0.8919006623929948,6.399231038649557,5.695041615034724,0.8917632498534357,6.40635796338364,5.703978680303403
encourage,0.5,4,0.358642578125,0.36328125,0.010469619942574008,2.869140625,3.196748965585914,1.0,0.423828125,1.5446898002103049,1.081359203272826,0.5104564636798168,0.5104564636798168,0.7017050095844066,4.290396697345682,4.290396697345682,0.09780671103788309,0.38847403986613976,0.22125068320270008,0.6575552197011792,0.8977075374364512,6.471187863823561,5.945066504324803,0.9685083307089974,7.529437005128328,7.316019641490337
punish,0.5,4,0.269287109375,0.26953125,0.0006459353786778786,2.154296875,3.546788420439713,1.0,0.73046875,1.3257211538461537,1.7369684992440748,0.6438433714495311,0.6438433714495311,0.7310873459851441,17.61446763794273,17.61446763794273,0.05734458935332446,0.2240036451955545,0.26648454943227984,0.5431093682241799,0.9519764573154074,7.239697273787099,6.778135554922379,0.9999999939811397,7.999999899873054,7.999999799760319
no_learning,0.5,5,0.309326171875,0.3037109375,0.014283791480771557,2.474609375,1.4958731785021446,1.0,0.08984375,1.4365079365079365,1.6083814956107345,0.5949199724748988,0.5949199724748988,0.7979911552814626,10.191825652740537,10.191825652740537,0.07884066305158834,0.4557713392662843,0.24406193058061135,0.35655799721365766,0.8737017523779509,6.189656066097224,5.517094061378436,0.8677409456926808,6.095283620062311,5.351845536203866
encourage,0.5,5,0.355224609375,0.3564453125,0.006361725693747745,2.841796875,3.143751723059605,1.0,0.41796875,1.5712742980561556,1.1292640397733904,0.5231024465211832,0.5231024465211832,0.7045885820984905,4.858035019377407,4.858035019377407,0.07693538449471407,0.3307621599030842,0.22715849404163213,0.6130437214013149,0.9034656657471788,6.546523991001289,6.055987732839082,0.9720172752888274,7.574002486546978,7.391410172555508
punish,0.5,5,0.26513671875,0.265625,0.0008457279333832408,2.12109375,3.5279276925287086,1.0,0.734375,1.3052884615384615,1.7352026942601662,0.6433831299221493,0.6433831299221493,0.7351042177535747,17.533233519877463,17.533233519877463,0.06279185993769829,0.21590584925226292,0.2708622544943816,0.5407436292798649,0.9527197738924197,7.250896208124343,6.792713890046971,0.9999999903195471,7.999999838960514,7.99999967790873
no_learning,0.5,6,0.317138671875,0.3173828125,0.009811294578813535,2.537109375,1.0673555613229873,1.0,0.01171875,1.4948216340621403,1.5965079187148394,0.5771463085915305,0.5771463085915305,0.7936375928119885,7.97814790154994,7.97814790154994,0.07509034120915689,0.5219901411874859,0.2627303970275622,0.3065863044949606,0.8703204641046466,6.144645488044523,5.425297991435254,0.8706652582500548,6.13812380526815,5.460548678749602
encourage,0.5,6,0.3564453125,0.3583984375,0.010830602057040447,2.8515625,3.1439173507892586,1.0,0.423828125,1.5287958115183247,1.1100703552517985,0.5192518614917764,0.5192518614917764,0.7021236400979214,4.657811338783589,4.657811338783589,0.07617153624812151,0.39592916228959096,0.23303465235147092,0.6465267589947955,0.8913859385547556,6.387300936781737,5.904249739596499,0.953364196180016,7.34395135581641,7.0640799617017365
punish,0.5,6,0.26611328125,0.265625,0.0008457279333832408,2.12890625,3.532077388550672,1.0,0.732421875,1.3100961538461537,1.7351141461165502,0.6446466403335449,0.6446466403335449,0.7341108123112585,17.75159933898622,17.75159933898622,0.05921870292581666,0.22408635902604424,0.26982571759103885,0.5430300889917878,0.951717291951165,7.235796712355256,6.774010436603974,0.9999999937751665,7.999999896446581,7.99999979289893
