F,L,threshold,reward_method,seed,run,window,window_low,window_high,max_step,perf/_fps,perf/_fps__n,perf/_sample_throughput,perf/_sample_throughput__n,train/entropy,train/entropy__n,train/version_diff_avg,train/version_diff_avg__n,train/distance_metric,train/distance_metric__n,train/reward_for_advantage_mean,train/reward_for_advantage_mean__n,train/reward_for_advantage_nonzero_frac,train/reward_for_advantage_nonzero_frac__n,train/intrinsic_reward_mean,train/intrinsic_reward_mean__n,train/intrinsic_reward_nonzero_frac,train/intrinsic_reward_nonzero_frac__n,train/hrl_active_target_frac,train/hrl_active_target_frac__n,train/hrl_source_frac,train/hrl_source_frac__n,train/hrl_target_hit_rate,train/hrl_target_hit_rate__n,train/hrl_tctrl_update_rate,train/hrl_tctrl_update_rate__n,train/hrl_option_reset_rate,train/hrl_option_reset_rate__n,train/hrl_option_timeout_rate,train/hrl_option_timeout_rate__n,train/hrl_option_success_fraction,train/hrl_option_success_fraction__n,train/hrl_learned_deadline_fraction,train/hrl_learned_deadline_fraction__n,train/hrl_selected_deadline_mean,train/hrl_selected_deadline_mean__n,train/hrl_elapsed_on_hit_mean,train/hrl_elapsed_on_hit_mean__n,train/hrl_elapsed_on_timeout_mean,train/hrl_elapsed_on_timeout_mean__n,train/hrl_node_coverage_fraction,train/hrl_node_coverage_fraction__n,train/hrl_selected_target_visit_mean,train/hrl_selected_target_visit_mean__n,train/hrl_known_edge_fraction,train/hrl_known_edge_fraction__n,train/hrl_known_controllability_time_mean,train/hrl_known_controllability_time_mean__n,train/dg_density,train/dg_density__n,train/dg_multi_activation_rate,train/dg_multi_activation_rate__n,train/dg_silent_unit_frac,train/dg_silent_unit_frac__n,train/encoder_loss,train/encoder_loss__n,train/decoder_loss,train/decoder_loss__n,train/batch_reward_loss,train/batch_reward_loss__n,train/encoder_punishment,train/encoder_punishment__n,len/len,len/len__n,len/len_min,len/len_min__n,len/len_max,len/len_max__n
16,32,2.43,punish,123,B1_F16_L32_T243_ERpunish_S123,mature_80_90m,80000000,90000000,90046464,2385.2469805806236,419,297.88755627179205,419,0.2986943821406223,169,5.399572970599112,169,1.2914502481825254,169,2.3113905885132835e-06,169,1.1556952662721893e-05,169,2.3113905885132835e-06,169,1.1556952662721893e-05,169,0.9988905325443787,169,0.9988905325443787,169,6.067400147928994e-05,169,0.00250208025147929,169,0.03222078402366864,169,0.031053531804733726,169,0.001897822310541861,169,0.0,169,32.0,169,1.0093688315893772,169,32.0,169,0.09912326067862426,169,0.0,169,0.0051969930780335115,169,14.246513535990518,169,0.0012504983935835799,169,0.0017306536612426036,169,0.8594674556213018,169,0.00024669151547070925,169,-0.0004430920071226111,169,-6.055675127361653e-05,169,-0.0027733797395788546,169,7043.780406287291,419,999.3890214797136,419,7200.0,419
16,32,2.43,punish,123,B1_F16_L32_T243_ERpunish_S123,terminal_10m,80046464,90046464,90046464,2373.9158091782956,421,297.89748529357183,421,0.2945015022211526,169,5.4006506564349115,169,1.288264483610201,169,2.3113905885132835e-06,169,1.1556952662721893e-05,169,2.3113905885132835e-06,169,1.1556952662721893e-05,169,0.9988963110207101,169,0.9988963110207101,169,6.067400147928994e-05,169,0.0024991910133136093,169,0.03221789478550296,169,0.031056421042899407,169,0.001897822310541861,169,0.0,169,32.0,169,1.0093688315893772,169,32.0,169,0.09858893219535873,169,0.0,169,0.005169075813155467,169,14.262572587594478,169,0.001245803381564349,169,0.0017306536612426036,169,0.8598372781065089,169,0.0002466469373574743,169,-0.0004232364023648414,169,-6.060132938685149e-05,169,-0.002784069920929642,169,7043.330333283848,421,995.6294536817102,421,7200.0,421
16,32,2.43,punish,456,B1_F16_L32_T243_ERpunish_S456,early_5_15m,5000000,15000000,69861376,1907.291468496541,524,238.37618829275814,524,1.4975434253292699,248,5.482835338961694,248,2.653971174476488,248,0.0005699896139430489,248,0.0002067319808467742,248,0.0005699896139430489,248,0.0002067319808467742,248,0.9987852035030242,248,0.9987852035030242,248,0.0003169890372983871,248,0.008828440020161291,248,0.03227775327620968,248,0.030745967741935484,248,0.01006697631636334,248,0.0,248,32.0,248,6.495631725557389,248,32.0,248,0.23248475597750756,248,0.0,248,0.016282973685226732,248,14.324073537703484,248,0.004401914535030242,248,0.012374385710685484,248,0.49899193548387094,248,-0.00013283070860378273,248,0.020943608852253565,248,-0.0021081717113115555,248,-0.02140325766978065,248,6757.189481080033,524,478.8702290076336,524,7200.0,524
16,32,2.43,punish,456,B1_F16_L32_T243_ERpunish_S456,common_50_60m,50000000,60000000,69861376,1913.5494137829496,524,239.03576101055583,524,1.331792164695719,183,5.321273053278689,183,2.205692429522999,183,0.0001355447401508913,183,4.5359460382513664e-05,183,0.0001355447401508913,183,4.5359460382513664e-05,183,0.9987272669057377,183,0.9987272669057377,183,9.338712431693989e-05,183,0.0074949837773224046,183,0.032213221482240435,183,0.030849769467213115,183,0.00292808491777364,183,0.0,183,32.0,183,1.2870153468814705,183,32.0,183,0.1808500029350239,183,0.0,183,0.013573484994023223,183,14.37082548089366,183,0.002634183956625683,183,0.00865298411885246,183,0.6458333333333334,183,0.00022316707734299583,183,0.00028683981373766183,183,-0.001510070836619357,183,-0.01233377118911906,183,6147.5740323831105,524,363.587786259542,524,7200.0,524
16,32,2.43,punish,456,B1_F16_L32_T243_ERpunish_S456,mature_80_90m,80000000,90000000,69861376,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
16,32,2.43,punish,456,B1_F16_L32_T243_ERpunish_S456,terminal_10m,59861376,69861376,69861376,1909.8980129278275,525,238.6218719482422,525,1.4860264694755847,183,5.259093237704918,183,2.3793299553172838,183,0.00013234289979693846,183,5.06958674863388e-05,183,0.00013234289979693846,183,5.06958674863388e-05,183,0.9988820227117486,183,0.9988820227117486,183,8.538251366120219e-05,183,0.006152877390710383,183,0.0321838712431694,183,0.030980511441256832,183,0.002716888984044393,183,0.0,183,32.0,183,1.6566484534675305,183,32.0,183,0.1540283870175888,183,0.0,183,0.011183063677751301,183,13.590616028165556,183,0.0035343691299521856,183,0.010958311987704918,183,0.7134562841530054,183,0.0005632684226371874,183,0.0005620576370039273,183,-0.00089001655833073,183,-0.014326385559355604,183,6712.304305245536,525,482.4732824427481,524,7200.0,524
16,32,2.43,punish,8,B1_F16_L32_T243_ERpunish_S8,early_5_15m,5000000,15000000,90013696,2414.062648017625,414,301.1909188533175,414,1.489227806673888,239,5.583093619246862,239,2.4273629881223378,239,0.0007195508726730029,239,0.0002696783472803347,239,0.0007195508726730029,239,0.0002696783472803347,239,0.9987884904550209,239,0.9987884904550209,239,0.00039021639644351466,239,0.008053576098326359,239,0.03234710054916318,239,0.030751503661087864,239,0.012225925595067036,239,0.0,239,32.0,239,5.268254727000472,239,32.0,239,0.18173128391409518,239,0.0,239,0.01362515795414792,239,13.872799993060124,239,0.0026302577062630754,239,0.00839680308577406,239,0.5930962343096234,239,0.0014832314910612576,239,0.027894029836072958,239,-0.0003508545095919316,239,-0.019481196050752814,239,6732.702999981129,414,441.41062801932367,414,7200.0,414
16,32,2.43,punish,8,B1_F16_L32_T243_ERpunish_S8,common_50_60m,50000000,60000000,90013696,2451.590748085078,409,306.5253577197385,409,1.5355605052418686,209,5.41615813770933,209,1.7002518901414279,209,0.0002354964159497864,209,0.00014484898325358851,209,0.0002354964159497864,209,0.00014484898325358851,209,0.9986893503289473,209,0.9986893503289473,209,0.0002429724880382775,209,0.006599973833732058,209,0.032252261513157895,209,0.030693966806220097,209,0.00778106065315493,209,0.0,209,32.0,209,6.36044656488884,209,32.0,209,0.1612204227721292,209,0.0,209,0.010649963081524702,209,14.865348446312133,209,0.0012537029941686604,209,0.00039950284090909093,209,0.6244019138755981,209,7.035184459479217e-05,209,0.008988592727443996,209,-5.838128573230009e-05,209,-0.005753308292200513,209,5883.029437748319,409,352.07823960880194,409,7200.0,409
16,32,2.43,punish,8,B1_F16_L32_T243_ERpunish_S8,mature_80_90m,80000000,90000000,90013696,2449.567945293352,408,306.0611020256491,408,1.5450736786868122,185,5.5440482474662165,185,1.8562403182725649,185,0.0005819784695631824,185,0.00027713260135135134,185,0.0005819784695631824,185,0.00027713260135135134,185,0.9987251900337838,185,0.9987251900337838,185,0.0005832981418918919,185,0.009607263513513514,185,0.032347972972972976,185,0.030481946790540542,185,0.018621956481522806,185,0.0,185,32.0,185,11.142792799666122,185,32.0,185,0.22205975506756756,185,0.0,185,0.016601221580561754,185,14.970342182468723,185,0.0017884950380067568,185,0.00025073902027027026,185,0.5628378378378378,185,0.00016394045427033061,185,0.0342548399731026,185,-6.780178865065446e-05,185,-0.01034628397712761,185,6024.828834683288,408,408.8627450980392,408,7200.0,408
16,32,2.43,punish,8,B1_F16_L32_T243_ERpunish_S8,terminal_10m,80013696,90013696,90013696,2451.5905015567696,409,306.06595020247556,409,1.5450510081424509,186,5.543580414146505,186,1.8552463304611944,186,0.0005972257291354234,186,0.00028351814516129034,186,0.0005972257291354234,186,0.00028351814516129034,186,0.9987294186827957,186,0.9987294186827957,186,0.0005906628024193549,186,0.009631741431451613,186,0.032349945396505375,186,0.03048082577284946,186,0.018847677481150436,186,0.0,186,32.0,186,11.190412193216304,186,32.0,186,0.22231382964759744,186,0.0,186,0.016610947472634176,186,14.976000365390572,186,0.0017859346123151882,186,0.00024939096102150537,186,0.5625,186,0.00016305905397855466,186,0.03553685485538701,186,-6.743726290522083e-05,186,-0.010354187862317938,186,6025.1327253495565,409,408.29339853300735,409,7200.0,409
16,32,2.43,punish,99,B1_F16_L32_T243_ERpunish_S99,early_5_15m,5000000,15000000,90046464,2379.582550920759,420,297.4915485200428,420,1.4145717118668744,254,5.485774483267717,254,3.0398233502399266,254,0.00038793369421050665,254,0.00021338275098425197,254,0.00038793369421050665,254,0.00021338275098425197,254,0.9988042876476378,254,0.9988042876476378,254,0.0003671721210629921,254,0.008271945743110236,254,0.03225924274114173,254,0.030700203001968504,254,0.011694712626681788,254,0.0,254,32.0,254,7.80688975927398,254,32.0,254,0.19910761315052902,254,0.0,254,0.015809018583784952,254,14.273484233796127,254,0.0032001405250369095,254,0.011947511687992126,254,0.6419783464566929,254,0.0016636939745286491,254,0.01680248936520904,254,-3.541547275243664e-05,254,-0.016722479628418035,254,6800.777125186012,420,270.20952380952383,420,7200.0,420
16,32,2.43,punish,99,B1_F16_L32_T243_ERpunish_S99,common_50_60m,50000000,60000000,90046464,2359.2960908777573,425,294.9880313648897,425,0.8894902361066718,190,5.515743215460526,190,1.8624195359255138,190,2.4671052807733712e-05,190,1.7989309210526314e-05,190,2.4671052807733712e-05,190,1.7989309210526314e-05,190,0.9988563939144737,190,0.9988563939144737,190,6.681743421052632e-05,190,0.006524979440789474,190,0.032247121710526315,190,0.031028988486842105,190,0.002128438328049685,190,0.0,190,32.0,190,1.918421052631579,190,32.0,190,0.1678670782791941,190,0.0,190,0.011658410857872743,190,14.727917033747623,190,0.002172048468338816,190,0.001644736842105263,190,0.6483552631578947,190,0.00025606322558958613,190,-0.001579781917328211,190,-0.00013176387874409557,190,-0.00778577316186305,190,6843.0866796875,425,758.9835294117647,425,7200.0,425
16,32,2.43,punish,99,B1_F16_L32_T243_ERpunish_S99,mature_80_90m,80000000,90000000,90046464,2419.9133294869853,413,302.4193356862657,413,1.5191800852268063,171,5.577453970211988,171,1.8326682333360638,171,0.0004343133237980829,171,0.00017418220029239765,171,0.0004343133237980829,171,0.00017418220029239765,171,0.9987121938961988,171,0.9987121938961988,171,0.00022843567251461987,171,0.0071700246710526315,171,0.032292237755847955,171,0.030784562317251463,171,0.007206135620063508,171,0.0,171,32.0,171,3.721799865800735,171,32.0,171,0.18789779930783992,171,0.0,171,0.01195807205730973,171,14.966341805039791,171,0.001918681183753655,171,0.0008880436769005848,171,0.6078216374269005,171,-0.0002461603704041568,171,0.017548753163771847,171,-0.0004944297844511375,171,-0.008336474442117908,171,6222.252577368341,413,227.89346246973366,413,7200.0,413
16,32,2.43,punish,99,B1_F16_L32_T243_ERpunish_S99,terminal_10m,80046464,90046464,90046464,2414.068155924479,414,302.433730341962,414,1.518466451711822,171,5.582499543128655,171,1.8338335111127262,171,0.0004343133237980829,171,0.00017418220029239765,171,0.0004343133237980829,171,0.00017418220029239765,171,0.9987064830043859,171,0.9987064830043859,171,0.00022558022660818712,171,0.007175735562865497,171,0.03229509320175439,171,0.030784562317251463,171,0.007116167108958576,171,0.0,171,32.0,171,3.6282326143387467,171,32.0,171,0.18852671126873172,171,0.0,171,0.012016323152711691,171,14.954274116203798,171,0.0019197519759685672,171,0.0008880436769005848,171,0.6074561403508771,171,-0.00024583428019505786,171,0.017554506705801564,171,-0.0004941036942420386,171,-0.00833733107643447,171,6218.339888568085,414,226.93719806763286,414,7200.0,414
16,64,2.0,encourage,123,B1_F16_L64_T200_ERencourage_S123,early_5_15m,5000000,15000000,62357504,1413.608745828545,707,176.17444033265284,707,1.4981732779535755,232,5.723641231142241,232,6.584866441529373,232,0.006078470200558011,232,0.0010102370689655173,232,0.006078470200558011,232,0.0010102370689655173,232,0.9986930057920259,232,0.9986930057920259,232,0.0015174602640086207,232,0.034792143723060345,232,0.017306623787715518,232,0.014480064655172414,232,0.09318923303086696,232,0.005251137451429306,232,63.874129426890406,232,27.359956556353076,232,63.85843497309192,232,0.4955345679973734,232,0.04962621828348472,232,0.057544366496711456,232,22.42876537914934,232,0.03176195868130388,232,0.040887240705818964,232,0.0,232,-4.499574162322899,232,0.11571387154580062,232,0.0,232,6.7646163969204345,232,6374.0233173289425,707,252.53748231966054,707,7200.0,707
16,64,2.0,encourage,123,B1_F16_L64_T200_ERencourage_S123,common_50_60m,50000000,60000000,62357504,1609.4665347079404,623,200.9108597707978,623,1.3118318441066337,235,5.70341796875,235,6.084773623689692,235,0.0041489362099456865,235,0.0007687832446808511,235,0.0041489362099456865,235,0.0007687832446808511,235,0.9986993018617021,235,0.9986993018617021,235,0.0015625,235,0.03438538896276596,235,0.017347490026595743,235,0.014484291888297873,235,0.09536138587492578,235,0.006137573203824936,235,63.845217489688956,235,27.566139769046863,235,63.846460431687376,235,0.4360445063164894,235,0.06955345941984907,235,0.053360578386073415,235,21.37949081583226,235,0.029402712558178192,235,0.02953582114361702,235,0.0,235,-6.286472719273669,235,0.08325121488640125,235,0.0,235,6.740264052533089,235,6161.627082445074,623,290.4398073836276,623,7200.0,623
16,64,2.0,encourage,123,B1_F16_L64_T200_ERencourage_S123,mature_80_90m,80000000,90000000,62357504,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
16,64,2.0,encourage,123,B1_F16_L64_T200_ERencourage_S123,terminal_10m,52357504,62357504,62357504,1604.31639453125,625,199.72671076660157,625,1.3139488360046838,237,5.6513671875,237,5.980657517155515,237,0.004183972880388792,237,0.0007602353639240507,237,0.004183972880388792,237,0.0007602353639240507,237,0.9987143987341772,237,0.9987143987341772,237,0.001635845200421941,237,0.03406637328586498,237,0.017415364583333332,237,0.014491857858649789,237,0.09934784404399023,237,0.007684253541289,237,63.82321884863487,237,26.99743316746965,237,63.83140283898462,237,0.42135349708267406,237,0.10314628182427038,237,0.05301620118822981,237,21.232651786965157,237,0.030985771855221517,237,0.03100894976265823,237,0.0,237,-6.961519872085957,237,0.08352497453066493,237,0.0,237,6.755411453890901,237,6257.09618125,625,319.6288,625,7200.0,625
16,64,2.0,encourage,456,B1_F16_L64_T200_ERencourage_S456,early_5_15m,5000000,15000000,66289664,1735.1080860561794,576,217.1046904987759,576,1.483910195466851,238,5.818695837710084,238,5.420240915122152,238,0.0038165950294217913,238,0.0007693507090336134,238,0.0038165950294217913,238,0.0007693507090336134,238,0.9986910779936975,238,0.9986910779936975,238,0.0018402868960084033,238,0.03289743631827731,238,0.017477596507352942,238,0.014322232799369748,238,0.11142786948339027,238,0.006274432554340162,238,63.82881922681793,238,28.677647312148277,238,63.79540948306813,238,0.5026611841025472,238,0.0652130635987435,238,0.05406105194334723,238,23.99540345007632,238,0.03191510368795956,238,0.030798647584033615,238,0.0,238,-5.783629296206627,238,0.08882232396002515,238,0.0,238,6.9115069393350295,238,6225.12820010715,576,367.7638888888889,576,7200.0,576
16,64,2.0,encourage,456,B1_F16_L64_T200_ERencourage_S456,common_50_60m,50000000,60000000,66289664,1836.4461920322517,546,229.67798421671102,546,1.3039657495804686,268,5.450528728428171,268,4.078863191960463,268,0.003281869499602832,268,0.0006886951958955224,268,0.003281869499602832,268,0.0006886951958955224,268,0.9987683652052238,268,0.9987683652052238,268,0.001987741954291045,268,0.032401469216417914,268,0.017487027751865673,268,0.01426036322294776,268,0.11950006408255491,268,0.00730631265566865,268,63.825586660584406,268,27.704426231668958,268,63.809825925684684,268,0.4745846648714436,268,0.06839447158541698,268,0.053314398564120284,268,23.691960085683792,268,0.03174169739680504,268,0.029344245569029852,268,0.0,268,-6.842304683888137,268,0.08241884991328524,268,0.0,268,6.892014435867765,268,6273.749898051167,546,468.83516483516485,546,7200.0,546
16,64,2.0,encourage,456,B1_F16_L64_T200_ERencourage_S456,mature_80_90m,80000000,90000000,66289664,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
16,64,2.0,encourage,456,B1_F16_L64_T200_ERencourage_S456,terminal_10m,56289664,66289664,66289664,1839.820064327695,545,229.64357199012687,545,1.281720253895587,254,5.445818082554134,254,4.1085057371244655,254,0.003366257143020126,254,0.0006824403297244094,254,0.003366257143020126,254,0.0006824403297244094,254,0.9987197034940944,254,0.9987197034940944,254,0.001899298720472441,254,0.030527189960629923,254,0.017472394808070866,254,0.014292799581692913,254,0.11450581911100646,254,0.006543071720543809,254,63.814795666792264,254,27.600295010514145,254,63.7956554082435,254,0.46225732517993356,254,0.0574108306391854,254,0.05142133404302785,254,23.751616440420076,254,0.030410526305671752,254,0.027785894438976378,254,0.0,254,-6.474428592235085,254,0.08597274863080481,254,0.0,254,6.892905006258506,254,6176.364119585823,544,417.5735294117647,544,7200.0,544
16,64,2.0,encourage,8,B1_F16_L64_T200_ERencourage_S8,early_5_15m,5000000,15000000,90046464,2431.6860321861695,411,303.20840713983614,411,1.5352093754178386,236,5.665934934454449,236,3.487391425012532,236,-0.0025320280746647336,236,0.000577247748940678,236,-0.0025320280746647336,236,0.000577247748940678,236,0.9986572265625,236,0.9986572265625,236,0.0016013969809322035,236,0.0209423000529661,236,0.017383640095338982,236,0.014439469676906779,236,0.09725859581287634,236,0.008786332651467646,236,63.79421180789753,236,27.41377176268626,236,63.786243083113334,236,0.3984814660023835,236,0.0422170789423004,236,0.03473227981762108,236,25.89244766558631,236,0.02780681545451536,236,0.030153436175847457,236,0.0,236,-8.264826002262406,236,0.07236994521483242,236,0.0,236,7.1413686356302035,236,6243.073088931341,411,374.3065693430657,411,7200.0,411
16,64,2.0,encourage,8,B1_F16_L64_T200_ERencourage_S8,common_50_60m,50000000,60000000,90046464,2427.845353761539,413,303.7838366048965,413,1.4228036658330396,220,5.555799449573864,220,1.998720955924893,220,-0.005021528978001946,220,0.0007235440340909091,220,-0.005021528978001946,220,0.0007235440340909091,220,0.9986439098011364,220,0.9986439098011364,220,0.0017467151988636363,220,0.022975852272727273,220,0.017396129261363635,220,0.014284446022727272,220,0.1069570235230706,220,0.0051083329133689405,220,63.87882293354381,220,29.076222918250345,220,63.877073339982466,220,0.41885833740234374,220,0.03045694614675912,220,0.037373490623113785,220,27.6141205700961,220,0.029216419566761364,220,0.030191317471590907,220,0.0,220,-6.509487968141382,220,0.09467920148374767,220,0.0,220,7.180465843460777,220,5697.177914081416,413,316.30024213075063,413,7200.0,413
16,64,2.0,encourage,8,B1_F16_L64_T200_ERencourage_S8,mature_80_90m,80000000,90000000,90046464,2402.4587232149565,416,299.9657214971689,416,1.4396529529818254,201,5.499725493625622,201,1.3809217160071863,201,-0.005228010553466121,201,0.0006583294465174129,201,-0.005228010553466121,201,0.0006583294465174129,201,0.9985764536691543,201,0.9985764536691543,201,0.0017660719838308457,201,0.02513555270522388,201,0.01732062344527363,201,0.014135863650497512,201,0.10908357443204567,201,0.0047508114346520814,201,63.84727407806548,201,29.57713547274841,201,63.85519690062869,201,0.43069761665306283,201,0.02886565982257549,201,0.03907121496451138,201,27.57135907453091,201,0.03410802433146766,201,0.034757851368159204,201,0.0,201,-7.05193092811167,201,0.08437656434206524,201,0.0,201,7.20195099607629,201,5222.771340003381,416,265.71153846153845,416,7200.0,416
